fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-13,11:00,Napoli vs Bologna,,,Local corners +5.5,CORNERS_HOME OVER.5.5,CORNERS_HOME:OVER_5_5,26.9%,0.268900,3.72,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,42.89,42.892000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Local tarjetas -0.5,CARDS_HOME UNDER.0.5,CARDS_HOME:UNDER_0_5,26.4%,0.263700,3.79,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,29.37,29.369000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,William Hill,Betano,Empate,1X2 DRAW,1X2:DRAW,24.6%,0.246200,4.06,5.00,0.23,0.230900,0.94,1.23,3.45,-0.15,-0.150600,-0.61,0.85,EV positivo,EV negativo Betano,Equilibrado,7,69.36,69.364000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,William Hill,Betano,Goles -1.5,TOTALS UNDER.1.5,TOTALS:UNDER_1_5,23.3%,0.233400,4.28,1.57,-0.63,-0.633500,-2.71,0.37,3.10,-0.28,-0.276500,-1.18,0.72,EV negativo,EV negativo Betano,Evitar,1,1.51,1.513000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,SHOTS_ON_TARGET_TOTAL UNDER.6.5,SHOTS_ON_TARGET_TOTAL UNDER.6.5,SHOTS_ON_TARGET_TOTAL:UNDER_6_5,22.2%,0.222400,4.50,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,25.24,25.242000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,Betano,Local goles +2.5,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME:OVER_2_5,22.2%,0.221800,4.51,,,,,,3.90,-0.14,-0.135000,-0.61,0.86,Sin cuota/EV,EV negativo Betano,Solo modelo,4,44.02,44.017000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL:UNDER_26_5,22.1%,0.221000,4.53,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,25.10,25.099000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Visita tarjetas +3.5,CARDS_AWAY OVER.3.5,CARDS_AWAY:OVER_3_5,20.7%,0.207400,4.82,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,23.74,23.740000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,Betano,Corners total -8.5,CORNERS_TOTALS UNDER.8.5,CORNERS_TOTALS:UNDER_8_5,20.4%,0.203700,4.91,,,,,,2.15,-0.56,-0.562000,-2.76,0.44,Sin cuota/EV,EV negativo Betano,Solo modelo,6,49.38,49.379000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,Betano,Local goles -0.5,TEAM_TOTAL_HOME UNDER.0.5,TEAM_TOTAL_HOME:UNDER_0_5,19.8%,0.198000,5.05,,,,,,4.05,-0.20,-0.198100,-1.00,0.80,Sin cuota/EV,EV negativo Betano,Solo modelo,4,40.62,40.625000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Visita corners -4.5,CORNERS_AWAY UNDER.4.5,CORNERS_AWAY:UNDER_4_5,17.3%,0.173000,5.78,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,33.30,33.299000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Tarjetas total +5.5,CARDS_TOTALS OVER.5.5,CARDS_TOTALS:OVER_5_5,16.5%,0.165100,6.06,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,24.51,24.508000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Local tarjetas +2.5,CARDS_HOME OVER.2.5,CARDS_HOME:OVER_2_5,15.1%,0.150600,6.64,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,18.05,18.055000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Local corners +6.5,CORNERS_HOME OVER.6.5,CORNERS_HOME:OVER_6_5,14.8%,0.148200,6.75,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,30.82,30.823000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,William Hill,Betano,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,FIRST_HALF_TOTALS:OVER_1_5,14.4%,0.144200,6.93,2.90,-0.58,-0.581700,-4.03,0.42,3.10,-0.55,-0.553000,-3.83,0.45,EV negativo,EV negativo Betano,Evitar,5,9.11,9.107000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL:UNDER_24_5,12.5%,0.124700,8.02,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,15.46,15.465000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Corners total -7.5,CORNERS_TOTALS UNDER.7.5,CORNERS_TOTALS:UNDER_7_5,12.3%,0.122900,8.13,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,42.29,42.293000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Visita goles +2.5,TEAM_TOTAL_AWAY OVER.2.5,TEAM_TOTAL_AWAY:OVER_2_5,11.3%,0.113400,8.82,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,27.34,27.336000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Visita tarjetas -0.5,CARDS_AWAY UNDER.0.5,CARDS_AWAY:UNDER_0_5,9.7%,0.097000,10.31,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,12.70,12.700000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,CORNERS_AWAY:UNDER_3_5,8.2%,0.081800,12.23,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,24.18,24.177000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Tarjetas total +6.5,CARDS_TOTALS OVER.6.5,CARDS_TOTALS:OVER_6_5,7.9%,0.078800,12.68,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,15.88,15.885000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL:UNDER_22_5,6.1%,0.061100,16.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,9.11,9.111000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,Local tarjetas +3.5,CARDS_HOME OVER.3.5,CARDS_HOME:OVER_3_5,4.7%,0.046500,21.52,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,7.65,7.646000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL:UNDER_20_5,2.6%,0.025600,39.13,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,5.55,5.555000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:00,Napoli vs Bologna,,,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL:UNDER_18_5,0.9%,0.008900,111.99,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,3.89,3.893000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ssc-napoli-bologna-fc/91542705/,torneo actual,torneo actual,3,5.0,5.0,2026-09-05 · Serie A · Inter 3-2 Napoli (P); 2026-08-30 · Serie A · Napoli 1-2 Como (P); 2026-08-22 · Serie A · Genoa 0-2 Napoli (G),torneo actual,3,2.0,4.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-31 · Serie A · Atalanta 1-0 Bologna (P); 2026-08-24 · Serie A · Bologna 0-1 Lazio (P)
2026-09-13,11:30,Getafe vs Deportivo La Coruna,,,Local tarjetas +0.5,CARDS_HOME OVER.0.5,CARDS_HOME:OVER_0_5,95.0%,0.950200,1.05,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,98.02,98.021000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,,torneo actual,torneo actual,4,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-08-31 · La Liga · Osasuna 1-0 Getafe (P); 2026-08-23 · La Liga · Getafe 1-0 Racing Santander (G); 2026-08-15 · La Liga · Alaves 3-0 Getafe (P),torneo actual,4,8.0,5.0,2026-09-05 · La Liga · Villarreal 2-3 Deportivo La Coruna (G); 2026-08-30 · La Liga · Deportivo La Coruna 3-1 Valencia (G); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-17 · La Liga · Deportivo La Coruna 1-1 Elche (E)
2026-09-13,11:30,Getafe vs Deportivo La Coruna,,,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,93.0%,0.929500,1.08,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,108.95,108.954000,,Betano no expuesto,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,,torneo actual,torneo actual,4,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-08-31 · La Liga · Osasuna 1-0 Getafe (P); 2026-08-23 · La Liga · Getafe 1-0 Racing Santander (G); 2026-08-15 · La Liga · Alaves 3-0 Getafe (P),torneo actual,4,8.0,5.0,2026-09-05 · La Liga · Villarreal 2-3 Deportivo La Coruna (G); 2026-08-30 · La Liga · Deportivo La Coruna 3-1 Valencia (G); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-17 · La Liga · Deportivo La Coruna 1-1 Elche (E)
2026-09-13,11:30,Getafe vs Deportivo La Coruna,,,Visita corners -6.5,CORNERS_AWAY UNDER.6.5,CORNERS_AWAY:UNDER_6_5,92.5%,0.924600,1.08,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,108.46,108.464000,,Betano no expuesto,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,,torneo actual,torneo actual,4,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-08-31 · La Liga · Osasuna 1-0 Getafe (P); 2026-08-23 · La Liga · Getafe 1-0 Racing Santander (G); 2026-08-15 · La Liga · Alaves 3-0 Getafe (P),torneo actual,4,8.0,5.0,2026-09-05 · La Liga · Villarreal 2-3 Deportivo La Coruna (G); 2026-08-30 · La Liga · Deportivo La Coruna 3-1 Valencia (G); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-17 · La Liga · Deportivo La Coruna 1-1 Elche (E)
