fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-18,13:30,Bayern München vs Union Berlin,,,Local tarjetas +0.5,CARDS_HOME OVER.0.5,CARDS_HOME:OVER_0_5,77.7%,0.776900,1.29,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,80.69,80.687000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,CORNERS_AWAY:UNDER_3_5,77.5%,0.775300,1.29,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,93.53,93.527000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,Visita goles -1.5,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY:UNDER_1_5,76.8%,0.767600,1.30,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,92.76,92.759000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,William Hill,,Goles +2.5,TOTALS OVER.2.5,TOTALS:OVER_2_5,76.6%,0.766300,1.30,2.00,0.53,0.532600,0.70,1.53,,,,,,EV positivo,No encontrado en Betano,Seguro,8,131.22,131.220000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,Betano,Tarjetas total +2.5,CARDS_TOTALS OVER.2.5,CARDS_TOTALS:OVER_2_5,73.6%,0.736400,1.36,,,,,,1.53,0.13,0.126700,0.17,1.13,Sin cuota/EV,EV positivo Betano,Solo modelo,3,91.67,91.666000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL:OVER_9_5,71.9%,0.719300,1.39,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,74.93,74.933000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,William Hill,,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,FIRST_HALF_TOTALS:OVER_0_5,71.4%,0.713500,1.40,1.10,-0.22,-0.215200,-0.30,0.78,,,,,,EV negativo,No encontrado en Betano,Evitar,5,73.48,73.477000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,Corners total +8.5,CORNERS_TOTALS OVER.8.5,CORNERS_TOTALS:OVER_8_5,71.2%,0.712100,1.40,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,101.21,101.208000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,Local corners +6.5,CORNERS_HOME OVER.6.5,CORNERS_HOME:OVER_6_5,68.7%,0.686600,1.46,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,84.66,84.663000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,Visita tarjetas +1.5,CARDS_AWAY OVER.1.5,CARDS_AWAY:OVER_1_5,67.7%,0.676700,1.48,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,70.67,70.668000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,Betano,Tarjetas total -4.5,CARDS_TOTALS UNDER.4.5,CARDS_TOTALS:UNDER_4_5,66.1%,0.661400,1.51,,,,,,1.30,-0.14,-0.140200,-0.21,0.86,Sin cuota/EV,EV negativo Betano,Solo modelo,3,79.90,79.899000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL:OVER_26_5,65.3%,0.653100,1.53,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,68.31,68.308000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,Betano,Corners total -11.5,CORNERS_TOTALS UNDER.11.5,CORNERS_TOTALS:UNDER_11_5,64.9%,0.648600,1.54,,,,,,1.45,-0.06,-0.059500,-0.09,0.94,Sin cuota/EV,EV negativo Betano,Solo modelo,6,101.90,101.904000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,William Hill,Betano,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,64.5%,0.644600,1.55,2.45,0.58,0.579400,0.90,1.58,2.65,0.71,0.708200,1.10,1.71,EV positivo,EV positivo Betano,Valor,5,121.22,121.223000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,Local goles +2.5,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME:OVER_2_5,60.4%,0.604400,1.66,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,76.44,76.438000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,Visita goles +0.5,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY:OVER_0_5,59.7%,0.597000,1.68,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,75.70,75.704000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,Betano,Corners total +9.5,CORNERS_TOTALS OVER.9.5,CORNERS_TOTALS:OVER_9_5,59.3%,0.593000,1.69,,,,,,1.60,-0.05,-0.051200,-0.09,0.95,Sin cuota/EV,EV negativo Betano,Solo modelo,6,96.48,96.479000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,Visita tarjetas -2.5,CARDS_AWAY UNDER.2.5,CARDS_AWAY:UNDER_2_5,58.7%,0.587300,1.70,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,61.73,61.731000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,William Hill,Betano,Goles +3.5,TOTALS OVER.3.5,TOTALS:OVER_3_5,57.4%,0.574300,1.74,3.50,1.01,1.009900,1.76,2.01,1.35,-0.22,-0.224700,-0.39,0.78,EV positivo,EV negativo Betano,Valor,1,75.01,75.010000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,William Hill,Betano,BTTS sí,BTTS YES,BTTS:YES,57.1%,0.571300,1.75,3.80,1.17,1.171000,2.05,2.17,1.80,0.03,0.028300,0.05,1.03,EV positivo,EV positivo Betano,Valor,8,116.66,116.664000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,,Local tarjetas -1.5,CARDS_HOME UNDER.1.5,CARDS_HOME:UNDER_1_5,55.8%,0.557800,1.79,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,58.78,58.783000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,Betano,Tarjetas total +3.5,CARDS_TOTALS OVER.3.5,CARDS_TOTALS:OVER_3_5,53.3%,0.533200,1.88,,,,,,2.20,0.17,0.173000,0.33,1.17,Sin cuota/EV,EV positivo Betano,Solo modelo,3,72.09,72.092000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,Betano,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,CORNERS_TOTALS:UNDER_10_5,53.1%,0.531100,1.88,,,,,,1.75,-0.07,-0.070600,-0.13,0.93,Sin cuota/EV,EV negativo Betano,Solo modelo,6,89.98,89.978000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
2026-09-18,13:30,Bayern München vs Union Berlin,,Betano,Corners total +10.5,CORNERS_TOTALS OVER.10.5,CORNERS_TOTALS:OVER_10_5,46.9%,0.468900,2.13,,,,,,2.02,-0.05,-0.052800,-0.11,0.95,Sin cuota/EV,EV negativo Betano,Solo modelo,6,84.05,84.047000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fc-bayern-munchen-1-fc-union-berlin/91562901/,torneo actual,torneo actual,2,5.0,1.0,2026-09-05 · Bundesliga · FC Schalke 04 0-0 Bayern München (E); 2026-08-28 · Bundesliga · Bayern München 5-1 VfB Stuttgart (G),torneo actual,3,4.0,10.0,2026-09-11 · Bundesliga · Union Berlin 1-3 FC Schalke 04 (P); 2026-09-05 · Bundesliga · Bayer Leverkusen 4-0 Union Berlin (P); 2026-08-29 · Bundesliga · Union Berlin 3-3 Eintracht Frankfurt (E)
