fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-19,08:00,Udinese vs Cagliari,,,Visita tarjetas +2.5,CARDS_AWAY OVER.2.5,CARDS_AWAY:OVER_2_5,13.2%,0.131500,7.60,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,16.15,16.153000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL:UNDER_24_5,11.5%,0.114600,8.73,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,14.46,14.455000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,Local goles +2.5,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME:OVER_2_5,11.4%,0.114100,8.77,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,27.41,27.407000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,Tarjetas total +6.5,CARDS_TOTALS OVER.6.5,CARDS_TOTALS:OVER_6_5,10.2%,0.102200,9.78,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,18.22,18.221000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,Local corners +5.5,CORNERS_HOME OVER.5.5,CORNERS_HOME:OVER_5_5,9.7%,0.097000,10.30,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,25.70,25.704000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,Local tarjetas -0.5,CARDS_HOME UNDER.0.5,CARDS_HOME:UNDER_0_5,7.0%,0.069500,14.40,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,9.95,9.946000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL:UNDER_22_5,5.5%,0.055300,18.09,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,8.53,8.530000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,Local corners +6.5,CORNERS_HOME OVER.6.5,CORNERS_HOME:OVER_6_5,4.0%,0.040200,24.87,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,20.02,20.021000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,Visita tarjetas +3.5,CARDS_AWAY OVER.3.5,CARDS_AWAY:OVER_3_5,3.8%,0.038300,26.13,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,6.83,6.827000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL:UNDER_20_5,2.3%,0.022800,43.95,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,5.28,5.276000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:00,Udinese vs Cagliari,,,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL:UNDER_18_5,0.8%,0.007800,127.85,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,3.78,3.782000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/udinese-calcio-cagliari-calcio/91542714/,torneo actual,torneo actual,3,5.0,5.0,2026-09-07 · Serie A · Udinese 1-2 Lazio (P); 2026-08-29 · Serie A · Monza 2-3 Udinese (G); 2026-08-22 · Serie A · Udinese 1-1 Como (E),torneo actual,4,4.0,2.0,2026-09-12 · Serie A · Atalanta 1-2 Cagliari (G); 2026-09-07 · Serie A · Cagliari 1-0 Lecce (G); 2026-08-30 · Serie A · Cagliari 0-1 Inter (P); 2026-08-22 · Serie A · Parma 0-1 Cagliari (G)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL OVER.18.5,SHOTS_TOTAL:OVER_18_5,99.3%,0.992900,1.01,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,102.29,102.289000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL:OVER_20_5,97.9%,0.979100,1.02,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,100.91,100.907000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,Visita tarjetas -3.5,CARDS_AWAY UNDER.3.5,CARDS_AWAY:UNDER_3_5,95.3%,0.953500,1.05,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,98.35,98.354000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL:OVER_22_5,94.9%,0.948600,1.05,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,97.86,97.856000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,Betano,Visita goles +0.5,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY:OVER_0_5,94.6%,0.946400,1.06,,,,,,1.17,0.11,0.107300,0.11,1.11,Sin cuota/EV,EV positivo Betano,Solo modelo,4,120.36,120.358000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,Tarjetas total -6.5,CARDS_TOTALS UNDER.6.5,CARDS_TOTALS:UNDER_6_5,92.1%,0.921200,1.09,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,100.11,100.115000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,William Hill,,Goles +1.5,TOTALS OVER.1.5,TOTALS:OVER_1_5,91.0%,0.910300,1.10,1.75,0.59,0.593000,0.65,1.59,,,,,,EV positivo,No encontrado en Betano,Seguro,10,156.71,156.705000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,Betano,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,90.5%,0.904800,1.10,,,,,,1.19,0.08,0.076700,0.09,1.08,Sin cuota/EV,EV positivo Betano,Solo modelo,4,115.70,115.705000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,Local tarjetas +0.5,CARDS_HOME OVER.0.5,CARDS_HOME:OVER_0_5,90.3%,0.903000,1.11,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,93.30,93.300000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL:OVER_6_5,89.8%,0.898400,1.11,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,92.84,92.837000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,DOUBLE_CHANCE:X2,89.5%,0.895100,1.12,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,134.51,134.506000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL:OVER_24_5,89.2%,0.892300,1.12,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,92.23,92.226000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
2026-09-19,08:30,Borussia Mönchengladbach vs FSV Mainz 05,,,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,88.6%,0.886300,1.13,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,118.63,118.629000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/borussia-monchengladbach-fsv-mainz-05/91562905/,torneo actual,torneo actual,3,3.0,12.0,2026-09-12 · Bundesliga · SC Freiburg 5-0 Borussia Mönchengladbach (P); 2026-09-05 · Bundesliga · Borussia Mönchengladbach 3-4 SV Elversberg (P); 2026-08-29 · Bundesliga · RB Leipzig 3-0 Borussia Mönchengladbach (P),torneo actual,3,6.0,3.0,2026-09-12 · Bundesliga · FSV Mainz 05 1-3 Eintracht Frankfurt (P); 2026-09-06 · Bundesliga · Hamburger SV 0-5 FSV Mainz 05 (G); 2026-08-29 · Bundesliga · FSV Mainz 05 0-0 SC Paderborn 07 (E)
